Date,ACN,ADBE,AMZN,AAPL,CSCO,FB,GOOG,IBM,INTC,MSFT,NFLX,ORCL,CRM,QCOM,XOM,T,KR,BAC,GE,LMT,HPQ,JPM,PG,UPS,RTX,DELL,WFC,DIS,AXP
11/13/2009,39.55,36.51,132.97,7.3,23.71,#N/A,286.02,127.03,19.82,29.63,8.48,22.34,16.53,45.77,72.47,26.25,11.65,15.98,15.66,76.07,22.66,42.9,61.61,56.69,42.79,#N/A,27.68,30.44,40.35
11/16/2009,39.92,36.81,131.59,7.38,23.87,#N/A,288.14,128.21,20.23,29.54,8.49,22.83,16.71,45.51,74.43,26.29,11.71,15.87,16,76.98,23.07,43.04,62.27,57.74,43.64,#N/A,28.21,30.7,41.44
11/17/2009,40.25,36.9,131.25,7.39,24.09,#N/A,288.74,128.63,20.32,30,8.68,22.8,16.4,45.99,75.03,26.28,11.54,15.77,16.02,76.31,23.3,43.16,62.31,57.07,44.01,#N/A,28.37,30.87,41.36
11/18/2009,40,36.59,131.29,7.36,24,#N/A,288.32,128.15,20.12,30.11,8.73,22.8,15.9,45.49,75.27,26.31,11.37,16.35,16.09,75.36,22.92,43.38,62.41,57.37,43.3,#N/A,28.86,30.67,41.57
11/19/2009,39.75,36.11,128.99,7.16,23.68,#N/A,286.49,127.54,19.3,29.78,8.61,22.39,15.65,45.09,74.65,26.11,11.41,16.08,15.76,75.28,22.62,42.55,62.15,57.16,42.8,#N/A,28.32,30.21,41.14
11/20/2009,39.83,35.81,129.66,7.14,23.46,#N/A,284.98,126.96,19.24,29.62,8.57,22.34,15.64,45.1,74.38,26.02,11.43,16.09,15.59,76.1,22.72,42.46,61.8,57.51,42.77,#N/A,27.87,30.01,40.93
11/23/2009,40.54,36.44,133,7.35,23.9,#N/A,291.17,128.2,19.4,29.94,8.63,22.6,16.13,45.55,75.7,26.78,11.47,16.29,16.02,77.28,23.16,43.28,62.73,58.16,43.25,#N/A,28.07,30.48,41.63
11/24/2009,40.54,35.95,132.94,7.3,23.74,#N/A,291.54,127.93,19.39,29.91,8.52,22.14,16.36,45.56,75.97,27.1,11.54,16.1,16.12,77.56,22.79,42.48,62.8,57.92,42.96,#N/A,27.86,30.23,41.44
11/25/2009,40.58,36.17,134.03,7.29,23.74,#N/A,292.87,127.28,19.34,29.79,8.46,22.6,16.27,45.44,76.47,27.08,11.52,15.95,16.18,78.6,22.72,42.16,62.87,58.2,42.99,#N/A,27.83,30.61,41.72
11/26/2009,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/27/2009,40.51,35.38,131.74,7.16,23.38,#N/A,289.88,125.7,19.11,29.22,8.26,22.09,15.81,44.99,74.87,26.99,11.44,15.47,15.94,77.1,22.28,41.33,62.48,57.43,42.29,#N/A,27.14,30.35,40.84
